comment,chat_luong,dong_goi,van_chuyen,gia_ca,overall
"Vải cotton mềm mịn, giá hợp lý, giao nhanh",positive,positive,positive,positive,positive
"Đóng gói rất đẹp, vận chuyển cẩn thận",neutral_positive,positive,positive,neutral_positive,positive
"Vải cotton mịn mát, giá rẻ, giao nhanh",positive,positive,positive,positive,positive
"Vải mềm mịn, mặc thoải mái",positive,neutral_positive,neutral_positive,neutral_positive,positive
"Quần đẹp, vải xịn, giá rẻ",positive,neutral_positive,neutral_positive,positive,positive
"Hình in sắc nét, vải đẹp co giãn tốt",positive,neutral_positive,neutral_positive,neutral_positive,positive
"Vải mềm mịn, thấm hút tốt",positive,neutral_positive,neutral_positive,neutral_positive,positive
"Quần mát, giá rẻ, shop giao nhanh",positive,neutral_positive,positive,positive,positive
"Vải co giãn mát, mặc thoải mái",positive,neutral_positive,neutral_positive,neutral_positive,positive
"Quần đẹp, giá rẻ, ship rất nhanh",positive,neutral_positive,positive,positive,positive
"Quần đẹp, đóng gói chắc chắn và đẹp",positive,positive,neutral,neutral,positive
"Thun mát dễ chịu, giao nhanh, giá hợp lý, rất hài lòng",positive,neutral,positive,positive,positive
"Chất vải co giãn thoải mái, hoạ tiết dễ thương, đóng gói cẩn thận, giao nhanh, giá hợp lý, chất lượng tốt",positive,positive,positive,positive,positive
"Quần mặc thoải mái, chất vải không bị nóng, săn sale giá 17k quá hời",positive,neutral,neutral,positive,positive
"Sản phẩm rất ok, đóng gói cẩn thận xếp quần đẹp gọn, giao nhanh, giá quá tốt, tư vấn nhiệt tình",positive,positive,positive,positive,positive
"Vải được, độ co giãn tốt, mặc rất mát và dễ chịu",positive,neutral,neutral,neutral,positive
"Quần vải đẹp cực, giao hàng nhanh, shop tư vấn nhiệt tình",positive,neutral,positive,neutral,positive
"Quần giao đẹp như hình, mặc thoải mái thoáng mát. Shop dự trù giao size lớn hơn nên mặc vừa, tí thì chật rồi",neutral_positive,neutral,neutral,neutral,neutral_positive
"Vải co giãn rất tốt, mặc ngủ thoải mái mát mẻ",positive,neutral,neutral,neutral,positive
"Chất lượng sản phẩm tốt, vải mát mẻ, giao hàng nhanh",positive,neutral,positive,neutral,positive
"Rất ưng chất vải lượng vải hơn cả mong đợi, quá rẻ so với chất lượng, mặc xinh",positive,neutral,neutral,positive,positive
"Vải thun mềm co giãn tốt, mặc thoải mái mát mẻ, đóng gói kỹ, giao nhanh",positive,positive,positive,neutral,positive
"Vải mát mẻ mặc vừa vặn, giao nhanh khủng khiếp, shop hỗ trợ nhiệt tình",positive,neutral,positive,neutral,positive
"Quần đẹp chất lượng ok, vải co giãn thoải mái",positive,neutral,neutral,neutral,positive
"Vải rất đẹp, mặc rất mát mẻ, kiểu dáng rất đẹp, rất hài lòng",positive,neutral,neutral,neutral,positive
"Vải thun đường may có vẻ chắc chắn, nhìn cũng được, hy vọng mặc bền, shop gửi hàng nhanh",neutral_positive,neutral,positive,neutral,neutral_positive
"Vải rất dày chuẩn, mua nhiều shop thấy shop này vải dày ok lắm",positive,neutral,neutral,neutral,positive
"Quần co giãn tốt, vải dày dặn, shop giao nhanh, đóng gói sản phẩm chắc chắn, hỗ trợ rất nhiệt tình",positive,positive,positive,neutral,positive
"Quần vải thun mềm mặc thoải mái hơn kate, giá rẻ",positive,neutral,neutral,positive,positive
"Vải form đều ok hết, có hơn 40 cành một cái thôi mà ưng lắm",positive,neutral,neutral,positive,positive
"Hàng đẹp chất cotton thoáng mát, shop giao nhanh tốc hành",positive,neutral,positive,neutral,positive
"Quần đẹp chất liệu cotton co giãn, giá rẻ, giao nhanh",positive,neutral,positive,positive,positive
"Quần mát đẹp, bụng mông 120 mặc size 5xl vẫn thoải mái, rất đáng tiền, tư vấn nhiệt tình",positive,neutral,neutral,positive,positive
"Săn sale được có 1.5k mà quá là ok, quần may không viền đáy mặc ngủ thoải mái lắm",positive,neutral,neutral,positive,positive
"Vải thun mát co giãn, vừa vặn, rất là ưng luôn",positive,neutral,neutral,neutral,positive
"Sản phẩm đẹp, giá rẻ, giao hàng nhanh",positive,neutral,positive,positive,positive
"Chất liệu thun cotton đẹp",positive,neutral,neutral,neutral,neutral
"Quần hoạ tiết dễ thương y chang hình, thấm hút mồ hôi tốt mặc ngủ ok, vải rũ mặc lâu sẽ giãn ra xíu, giao nhanh, hỗ trợ đổi size tốt",neutral_positive,neutral,positive,neutral,positive
"Giá hạt dẻ mà chất lượng khỏi bàn, giao hàng nhanh",positive,neutral,positive,positive,positive
"Sản phẩm rất tốt mẫu mã đẹp chắc chắn, giao nhanh đóng gói cẩn thận, chăm sóc khách hàng nhiệt tình chuyên nghiệp",positive,positive,positive,neutral,positive
"Sản phẩm tốt chất lượng tuyệt vời, đóng gói cẩn thận, giao nhanh, săn sale giá cả rất hợp lý, shop tư vấn nhiệt tình",positive,positive,positive,positive,positive
"Quần khá vừa ý chất liệu thun mát chưa biết giặt có bạc màu không, giá cả vậy thì ok, giao nhanh, hỗ trợ nhanh",neutral_positive,neutral,positive,neutral_positive,positive
"Mặc khá thoải mái, quần đẹp chất lượng tốt",positive,neutral,neutral,neutral,positive
"Mặc mát, quần ngủ đúng hình hài hài dễ thương, cao m6 kéo tới rốn hơi ngắn như thấy quần trong",neutral_positive,neutral,neutral,neutral,neutral_positive
"Hình ảnh sắc nét âm thanh sống động, đóng gói cẩn thận, giao nhanh lắp đặt dễ dàng, săn sale giá rẻ hơn cửa hàng hẳn 3 triệu",positive,positive,positive,positive,positive
"Sản phẩm rất chất lượng vượt xa mong đợi, đóng gói cẩn thận, giao nhanh chóng, hình ảnh mô tả chính xác, đáng tiền",positive,positive,positive,positive,positive
"Quần đẹp vải dày dặn, shop giao hàng nhanh",positive,neutral,positive,neutral,positive
"Chất lượng sản phẩm tốt, chất vải co giãn tốt màu sắc đẹp mắt, đóng gói cẩn thận, giao hàng nhanh, giá hợp lý",positive,positive,positive,positive,positive
"Quần rất đẹp mặc mát lắm, giao nhanh",positive,neutral,positive,neutral,positive
"Vải khá dày dặn, với giá này ok lắm nhe",positive,neutral,neutral,positive,positive
"Vải mềm đường may khá ổn, giao hàng nhanh",neutral_positive,neutral,positive,neutral,positive
"Chất liệu mát, màu sắc như ảnh",positive,neutral,neutral,neutral,neutral
"Vải mềm mặc không bị thô hay cọ xát, mặc mát lắm",positive,neutral,neutral,neutral,positive
"Vải đẹp lắm mặc mát, giao hàng nhanh, shipper vui vẻ",positive,neutral,positive,neutral,positive
"Quần đẹp màu đẹp bền sặc sỡ mềm mại, chất lượng tuyệt vời",positive,neutral,neutral,neutral,positive
"Quần mặc khá ổn form lên dáng đẹp không bó cũng không rộng, chất vải mềm thoải mái không bí, đường may chắc chắn, giá hợp lý",positive,neutral,neutral,positive,positive
"Chất mát vải ngon chun co giãn, mặc lên xinh",positive,neutral,neutral,neutral,positive
"Sản phẩm chất lượng tốt màu sắc chuẩn không lỗi, đóng gói cẩn thận, giao hàng nhanh, giá cả hợp lý so với chất lượng, hỗ trợ nhiệt tình",positive,positive,positive,positive,positive
"Quần okela, giá cả hợp lý, giao hàng nhanh chóng, gói hàng hóa ok",positive,positive,positive,positive,positive
"Săn được giá rẻ nên rất thích",positive,neutral,neutral,positive,positive
"Quần vải vừa vặn mặc mát thoải mái lắm nha",positive,neutral,neutral,neutral,positive
"Sản phẩm vượt ngoài mong đợi chất lượng bền bỉ thiết kế tinh tế công năng hiệu quả an toàn tiện lợi đáng trải nghiệm",positive,neutral,neutral,positive,positive
"Vải mềm màu sắc ok, mua mặc thử xem có bị cứng như shop khác không",neutral_positive,neutral,neutral,neutral,neutral_positive
"Quần đẹp, vải dày mỏng tuỳ cái, giao hàng nhanh, lỡ mua size to quá bị rộng",neutral_negative,neutral,positive,neutral,neutral_negative
"Vải mát màu tối hoạ tiết phù hợp, mặc ngủ thoải mái nên mua",positive,neutral,neutral,neutral,positive
"Quần rẻ đẹp in rõ nét tuy nhiên vẫn còn chút nhoè màu, dáng khá ngắn cần lưu ý",neutral_positive,neutral,neutral,positive,neutral_positive
"Quần hơi bị cute, hàng về nhanh lắm giao đầy đủ",positive,neutral,positive,neutral,positive
"Sản phẩm rất tốt mua lại nhiều lần, mua được sale giá rẻ giao nhanh chóng",positive,neutral,positive,positive,positive
"Quần vải thun lựa được size vừa vặn thích ghê, bận ngủ thoải mái lắm",positive,neutral,neutral,neutral,positive
"Mẫu mã và chất liệu rất ok, nhân viên giao hàng rất dễ thương rất ưng ý",positive,neutral,positive,neutral,positive
"Quần may chắc chắn chất vải mềm mịn co giãn thoải mái form dáng đẹp phù hợp mặc nhiều hoàn cảnh",positive,neutral,neutral,neutral,positive
"Vải co giãn khá phù hợp với thời tiết hiện tại, shop tận tình trả lời tin nhắn",positive,neutral,neutral,neutral,positive
"Chất vải không quá dày không quá mỏng vượt ngoài mong đợi so với giá tiền, giao nhanh đóng gói cẩn thận",positive,positive,positive,positive,positive
"Vải quần thun cotton mềm mát, khá thoải mái và dễ chịu khi ngủ",positive,neutral,neutral,neutral,positive
"Chất lượng tốt mặt vải sờ đanh và mịn, giao hàng nhanh đóng gói cẩn thận",positive,positive,positive,neutral,positive
"Sản phẩm tốt rất hài lòng, shop đóng gói kỹ càng và nhanh chóng, shipper thân thiện",positive,positive,positive,neutral,positive
"Chất lần này hơi khác lần trước nhưng vẫn rất ok mẫu dễ thương, chất mát êm phù hợp bạn nữ đùi to",neutral_positive,neutral,neutral,neutral,positive
"Quần mỏng mát mặc ở nhà thoải mái, giao hàng nhanh, mua lúc sale giá ok",positive,neutral,positive,positive,positive
"Vải thun ok vừa túi tiền, giao hàng nhanh lắm luôn",positive,neutral,positive,positive,positive
"Hàng đẹp đáng tiền chất vải mỏng mát thoải mái, shop tư vấn nhiệt tình chuẩn size",positive,neutral,neutral,positive,positive
"Chất vải cotton co giãn tốt thấm hút hiệu quả nên mặc rất thoáng mát, form dáng chuẩn đường may tỉ mỉ chắc chắn rất đáng tiền",positive,neutral,neutral,positive,positive
"Quần thun nhìn cưng lắm, giao hàng nhanh lắm tầm 2 ngày thôi",positive,neutral,positive,neutral,positive
"Quần mặc mát tưởng size to mà vừa như in theo đúng ghi chú của shop",positive,neutral,neutral,neutral,positive
"Quần rất đẹp và xịn xò mặc vừa đẹp, giá thì quá mềm",positive,neutral,neutral,positive,positive
"Vải mát sang xịn mịn, shop chuẩn bị lẹ shipper cũng lẹ đặt hôm qua hôm nay có liền",positive,neutral,positive,neutral,positive
"Quần màu đỏ dễ thương mặc thoải mái đi ngủ mát cà là vời 10 điểm",positive,neutral,neutral,neutral,positive
"Chất liệu ok vải màu đẹp, cải thiện thêm chất lượng vải nữa là quá tuyệt",neutral_positive,neutral,neutral,neutral,neutral_positive
"Vải thun cotton mặc thoải mái, giá rẻ, giao nhanh",positive,neutral,positive,positive,positive
"Hàng ok đóng gói ổn áp, shop giao hàng nhanh lắm",positive,positive,positive,neutral,positive
"Quần vải cotton mềm mại và co giãn, nữ mặc sẽ đẹp hơn nam",neutral_positive,neutral,neutral,neutral,neutral_positive
"Hàng đẹp màu cũng đẹp, giao hàng nhanh uy tín",positive,neutral,positive,neutral,positive
"Quần đẹp chất mát mặc rất thích, đóng gói khá cẩn thận rất đáng mua",positive,positive,neutral,neutral,positive
"Thun cotton mềm mại mát mẻ mặc ngủ thoải mái, màu sắc đẹp chất",positive,neutral,neutral,neutral,positive
"Quần đùi thoải mái vải mềm mịn thấm hút tốt thiết kế đơn giản dễ phối đồ",positive,neutral,neutral,neutral,positive
"Mẫu mã đẹp dày dặn chắc chắn, giao nhanh đóng gói cẩn thận",positive,positive,positive,neutral,positive
"Chất liệu thun co giãn màu xinh vãi luôn mặc thoải mái, giao nhanh",positive,neutral,positive,neutral,positive
"Quần vải mặc mát đẹp, shop giao hàng rất nhanh và tư vấn nhiệt tình, nên nâng từ 3 đến 4 size để mặc rộng rãi nếu không sẽ bị ôm",neutral_positive,neutral,positive,neutral,positive
