comment,aspect,sentiment,clean_comment
Đẹp nhưng màu khô,chat_luong,negative,"['đẹp', 'nhưng', 'màu', 'khô']"
Đẹp nhưng màu khô,dong_goi,neutral,"['đẹp', 'nhưng', 'màu', 'khô']"
Đẹp nhưng màu khô,van_chuyen,neutral,"['đẹp', 'nhưng', 'màu', 'khô']"
Đẹp nhưng màu khô,gia_ca,neutral,"['đẹp', 'nhưng', 'màu', 'khô']"
Đẹp nhưng màu khô,overall,negative,"['đẹp', 'nhưng', 'màu', 'khô']"
Tranh bị cong,chat_luong,negative,"['tranh', 'bị', 'cong']"
Tranh bị cong,dong_goi,neutral,"['tranh', 'bị', 'cong']"
Tranh bị cong,van_chuyen,neutral,"['tranh', 'bị', 'cong']"
Tranh bị cong,gia_ca,neutral,"['tranh', 'bị', 'cong']"
Tranh bị cong,overall,negative,"['tranh', 'bị', 'cong']"
"Đẹp, giao nhanh",chat_luong,positive,"['đẹp', 'giao', 'nhanh']"
"Đẹp, giao nhanh",dong_goi,neutral,"['đẹp', 'giao', 'nhanh']"
"Đẹp, giao nhanh",van_chuyen,positive,"['đẹp', 'giao', 'nhanh']"
"Đẹp, giao nhanh",gia_ca,neutral,"['đẹp', 'giao', 'nhanh']"
"Đẹp, giao nhanh",overall,positive,"['đẹp', 'giao', 'nhanh']"
Đủ đồ,chat_luong,neutral,"['đủ', 'đồ']"
Đủ đồ,dong_goi,neutral,"['đủ', 'đồ']"
Đủ đồ,van_chuyen,neutral,"['đủ', 'đồ']"
Đủ đồ,gia_ca,neutral,"['đủ', 'đồ']"
Đủ đồ,overall,positive,"['đủ', 'đồ']"
Bình thường,chat_luong,neutral,['bình thường']
Bình thường,dong_goi,neutral,['bình thường']
Bình thường,van_chuyen,neutral,['bình thường']
Bình thường,gia_ca,neutral,['bình thường']
Bình thường,overall,positive,['bình thường']
"Đẹp, giá rẻ",chat_luong,positive,"['đẹp', 'giá', 'rẻ']"
"Đẹp, giá rẻ",dong_goi,neutral,"['đẹp', 'giá', 'rẻ']"
"Đẹp, giá rẻ",van_chuyen,neutral,"['đẹp', 'giá', 'rẻ']"
"Đẹp, giá rẻ",gia_ca,positive,"['đẹp', 'giá', 'rẻ']"
"Đẹp, giá rẻ",overall,positive,"['đẹp', 'giá', 'rẻ']"
Tốt nhưng thiếu quà,chat_luong,neutral,"['tốt', 'nhưng', 'thiếu', 'quà']"
Tốt nhưng thiếu quà,dong_goi,neutral,"['tốt', 'nhưng', 'thiếu', 'quà']"
Tốt nhưng thiếu quà,van_chuyen,neutral,"['tốt', 'nhưng', 'thiếu', 'quà']"
Tốt nhưng thiếu quà,gia_ca,neutral,"['tốt', 'nhưng', 'thiếu', 'quà']"
Tốt nhưng thiếu quà,overall,positive,"['tốt', 'nhưng', 'thiếu', 'quà']"
"Tốt, giao nhanh",chat_luong,positive,"['tốt', 'giao', 'nhanh']"
"Tốt, giao nhanh",dong_goi,neutral,"['tốt', 'giao', 'nhanh']"
"Tốt, giao nhanh",van_chuyen,positive,"['tốt', 'giao', 'nhanh']"
"Tốt, giao nhanh",gia_ca,neutral,"['tốt', 'giao', 'nhanh']"
"Tốt, giao nhanh",overall,positive,"['tốt', 'giao', 'nhanh']"
"Giao nhanh, đẹp",chat_luong,positive,"['giao', 'nhanh', 'đẹp']"
"Giao nhanh, đẹp",dong_goi,positive,"['giao', 'nhanh', 'đẹp']"
"Giao nhanh, đẹp",van_chuyen,positive,"['giao', 'nhanh', 'đẹp']"
"Giao nhanh, đẹp",gia_ca,neutral,"['giao', 'nhanh', 'đẹp']"
"Giao nhanh, đẹp",overall,positive,"['giao', 'nhanh', 'đẹp']"
Ổn,chat_luong,neutral,['ổn']
Ổn,dong_goi,neutral,['ổn']
Ổn,van_chuyen,neutral,['ổn']
Ổn,gia_ca,neutral,['ổn']
Ổn,overall,positive,['ổn']
Cọ lỏng,chat_luong,negative,"['cọ', 'lỏng']"
Cọ lỏng,dong_goi,neutral,"['cọ', 'lỏng']"
Cọ lỏng,van_chuyen,neutral,"['cọ', 'lỏng']"
Cọ lỏng,gia_ca,positive,"['cọ', 'lỏng']"
Cọ lỏng,overall,neutral,"['cọ', 'lỏng']"
Thiếu cọ nhưng shop xử lý tốt,chat_luong,neutral,"['thiếu', 'cọ', 'nhưng', 'shop', 'xử lý', 'tốt']"
Thiếu cọ nhưng shop xử lý tốt,dong_goi,neutral,"['thiếu', 'cọ', 'nhưng', 'shop', 'xử lý', 'tốt']"
Thiếu cọ nhưng shop xử lý tốt,van_chuyen,neutral,"['thiếu', 'cọ', 'nhưng', 'shop', 'xử lý', 'tốt']"
Thiếu cọ nhưng shop xử lý tốt,gia_ca,neutral,"['thiếu', 'cọ', 'nhưng', 'shop', 'xử lý', 'tốt']"
Thiếu cọ nhưng shop xử lý tốt,overall,positive,"['thiếu', 'cọ', 'nhưng', 'shop', 'xử lý', 'tốt']"
Bị vỡ do vận chuyển,chat_luong,negative,"['bị', 'vỡ', 'do', 'vận chuyển']"
Bị vỡ do vận chuyển,dong_goi,neutral,"['bị', 'vỡ', 'do', 'vận chuyển']"
Bị vỡ do vận chuyển,van_chuyen,negative,"['bị', 'vỡ', 'do', 'vận chuyển']"
Bị vỡ do vận chuyển,gia_ca,neutral,"['bị', 'vỡ', 'do', 'vận chuyển']"
Bị vỡ do vận chuyển,overall,negative,"['bị', 'vỡ', 'do', 'vận chuyển']"
Khá tốt,chat_luong,positive,"['khá', 'tốt']"
Khá tốt,dong_goi,neutral,"['khá', 'tốt']"
Khá tốt,van_chuyen,neutral,"['khá', 'tốt']"
Khá tốt,gia_ca,neutral,"['khá', 'tốt']"
Khá tốt,overall,positive,"['khá', 'tốt']"
Màu nhạt,chat_luong,negative,"['màu', 'nhạt']"
Màu nhạt,dong_goi,neutral,"['màu', 'nhạt']"
Màu nhạt,van_chuyen,neutral,"['màu', 'nhạt']"
Màu nhạt,gia_ca,neutral,"['màu', 'nhạt']"
Màu nhạt,overall,negative,"['màu', 'nhạt']"
Nội dung không liên quan,chat_luong,neutral,"['nội dung', 'không', 'liên quan']"
Nội dung không liên quan,dong_goi,neutral,"['nội dung', 'không', 'liên quan']"
Nội dung không liên quan,van_chuyen,neutral,"['nội dung', 'không', 'liên quan']"
Nội dung không liên quan,gia_ca,neutral,"['nội dung', 'không', 'liên quan']"
Nội dung không liên quan,overall,neutral,"['nội dung', 'không', 'liên quan']"
Màu đẹp,chat_luong,positive,"['màu', 'đẹp']"
Màu đẹp,dong_goi,neutral,"['màu', 'đẹp']"
Màu đẹp,van_chuyen,neutral,"['màu', 'đẹp']"
Màu đẹp,gia_ca,neutral,"['màu', 'đẹp']"
Màu đẹp,overall,positive,"['màu', 'đẹp']"
Giao sai 1 cái,chat_luong,negative,"['giao', 'sai', '1', 'cái']"
Giao sai 1 cái,dong_goi,neutral,"['giao', 'sai', '1', 'cái']"
Giao sai 1 cái,van_chuyen,neutral,"['giao', 'sai', '1', 'cái']"
Giao sai 1 cái,gia_ca,positive,"['giao', 'sai', '1', 'cái']"
Giao sai 1 cái,overall,negative,"['giao', 'sai', '1', 'cái']"
Giao trễ,chat_luong,neutral,"['giao', 'trễ']"
Giao trễ,dong_goi,neutral,"['giao', 'trễ']"
Giao trễ,van_chuyen,negative,"['giao', 'trễ']"
Giao trễ,gia_ca,neutral,"['giao', 'trễ']"
Giao trễ,overall,negative,"['giao', 'trễ']"
Cọ lỗi,chat_luong,negative,"['cọ', 'lỗi']"
Cọ lỗi,dong_goi,neutral,"['cọ', 'lỗi']"
Cọ lỗi,van_chuyen,neutral,"['cọ', 'lỗi']"
Cọ lỗi,gia_ca,neutral,"['cọ', 'lỗi']"
Cọ lỗi,overall,negative,"['cọ', 'lỗi']"
"Giao nhanh, đẹp",chat_luong,positive,"['giao', 'nhanh', 'đẹp']"
"Giao nhanh, đẹp",dong_goi,positive,"['giao', 'nhanh', 'đẹp']"
"Giao nhanh, đẹp",van_chuyen,positive,"['giao', 'nhanh', 'đẹp']"
"Giao nhanh, đẹp",gia_ca,neutral,"['giao', 'nhanh', 'đẹp']"
"Giao nhanh, đẹp",overall,positive,"['giao', 'nhanh', 'đẹp']"
Thiếu sơn bóng,chat_luong,negative,"['thiếu', 'sơn', 'bóng']"
Thiếu sơn bóng,dong_goi,neutral,"['thiếu', 'sơn', 'bóng']"
Thiếu sơn bóng,van_chuyen,neutral,"['thiếu', 'sơn', 'bóng']"
Thiếu sơn bóng,gia_ca,neutral,"['thiếu', 'sơn', 'bóng']"
Thiếu sơn bóng,overall,negative,"['thiếu', 'sơn', 'bóng']"
Màu khô,chat_luong,negative,"['màu', 'khô']"
Màu khô,dong_goi,neutral,"['màu', 'khô']"
Màu khô,van_chuyen,neutral,"['màu', 'khô']"
Màu khô,gia_ca,neutral,"['màu', 'khô']"
Màu khô,overall,negative,"['màu', 'khô']"
Đóng gói tốt,chat_luong,positive,"['đóng gói', 'tốt']"
Đóng gói tốt,dong_goi,positive,"['đóng gói', 'tốt']"
Đóng gói tốt,van_chuyen,neutral,"['đóng gói', 'tốt']"
Đóng gói tốt,gia_ca,neutral,"['đóng gói', 'tốt']"
Đóng gói tốt,overall,positive,"['đóng gói', 'tốt']"
"Giá rẻ, chất lượng thấp",chat_luong,negative,"['giá', 'rẻ', 'chất lượng', 'thấp']"
"Giá rẻ, chất lượng thấp",dong_goi,neutral,"['giá', 'rẻ', 'chất lượng', 'thấp']"
"Giá rẻ, chất lượng thấp",van_chuyen,neutral,"['giá', 'rẻ', 'chất lượng', 'thấp']"
"Giá rẻ, chất lượng thấp",gia_ca,positive,"['giá', 'rẻ', 'chất lượng', 'thấp']"
"Giá rẻ, chất lượng thấp",overall,negative,"['giá', 'rẻ', 'chất lượng', 'thấp']"
Màu sai,chat_luong,negative,"['màu', 'sai']"
Màu sai,dong_goi,neutral,"['màu', 'sai']"
Màu sai,van_chuyen,neutral,"['màu', 'sai']"
Màu sai,gia_ca,neutral,"['màu', 'sai']"
Màu sai,overall,negative,"['màu', 'sai']"
Tạm ổn,chat_luong,neutral,"['tạm', 'ổn']"
Tạm ổn,dong_goi,neutral,"['tạm', 'ổn']"
Tạm ổn,van_chuyen,neutral,"['tạm', 'ổn']"
Tạm ổn,gia_ca,neutral,"['tạm', 'ổn']"
Tạm ổn,overall,neutral,"['tạm', 'ổn']"
"Đẹp, giao nhanh",chat_luong,positive,"['đẹp', 'giao', 'nhanh']"
"Đẹp, giao nhanh",dong_goi,positive,"['đẹp', 'giao', 'nhanh']"
"Đẹp, giao nhanh",van_chuyen,positive,"['đẹp', 'giao', 'nhanh']"
"Đẹp, giao nhanh",gia_ca,neutral,"['đẹp', 'giao', 'nhanh']"
"Đẹp, giao nhanh",overall,positive,"['đẹp', 'giao', 'nhanh']"
Màu rất tệ,chat_luong,negative,"['màu', 'rất', 'tệ']"
Màu rất tệ,dong_goi,neutral,"['màu', 'rất', 'tệ']"
Màu rất tệ,van_chuyen,neutral,"['màu', 'rất', 'tệ']"
Màu rất tệ,gia_ca,neutral,"['màu', 'rất', 'tệ']"
Màu rất tệ,overall,negative,"['màu', 'rất', 'tệ']"
"Đẹp, giá tốt",chat_luong,positive,"['đẹp', 'giá', 'tốt']"
"Đẹp, giá tốt",dong_goi,neutral,"['đẹp', 'giá', 'tốt']"
"Đẹp, giá tốt",van_chuyen,positive,"['đẹp', 'giá', 'tốt']"
"Đẹp, giá tốt",gia_ca,positive,"['đẹp', 'giá', 'tốt']"
"Đẹp, giá tốt",overall,positive,"['đẹp', 'giá', 'tốt']"
Đẹp,chat_luong,positive,['đẹp']
Đẹp,dong_goi,neutral,['đẹp']
Đẹp,van_chuyen,positive,['đẹp']
Đẹp,gia_ca,neutral,['đẹp']
Đẹp,overall,positive,['đẹp']
Màu đặc khó tô,chat_luong,negative,"['màu', 'đặc', 'khó', 'tô']"
Màu đặc khó tô,dong_goi,neutral,"['màu', 'đặc', 'khó', 'tô']"
Màu đặc khó tô,van_chuyen,neutral,"['màu', 'đặc', 'khó', 'tô']"
Màu đặc khó tô,gia_ca,neutral,"['màu', 'đặc', 'khó', 'tô']"
Màu đặc khó tô,overall,negative,"['màu', 'đặc', 'khó', 'tô']"
"Ổn, ok",chat_luong,neutral,"['ổn', 'ok']"
"Ổn, ok",dong_goi,neutral,"['ổn', 'ok']"
"Ổn, ok",van_chuyen,neutral,"['ổn', 'ok']"
"Ổn, ok",gia_ca,neutral,"['ổn', 'ok']"
"Ổn, ok",overall,neutral,"['ổn', 'ok']"
Rẻ nhưng có lỗi rách,chat_luong,neutral,"['rẻ', 'nhưng', 'có', 'lỗi', 'rách']"
Rẻ nhưng có lỗi rách,dong_goi,neutral,"['rẻ', 'nhưng', 'có', 'lỗi', 'rách']"
Rẻ nhưng có lỗi rách,van_chuyen,neutral,"['rẻ', 'nhưng', 'có', 'lỗi', 'rách']"
Rẻ nhưng có lỗi rách,gia_ca,positive,"['rẻ', 'nhưng', 'có', 'lỗi', 'rách']"
Rẻ nhưng có lỗi rách,overall,negative,"['rẻ', 'nhưng', 'có', 'lỗi', 'rách']"
"Đẹp, màu tốt",chat_luong,positive,"['đẹp', 'màu', 'tốt']"
"Đẹp, màu tốt",dong_goi,neutral,"['đẹp', 'màu', 'tốt']"
"Đẹp, màu tốt",van_chuyen,neutral,"['đẹp', 'màu', 'tốt']"
"Đẹp, màu tốt",gia_ca,neutral,"['đẹp', 'màu', 'tốt']"
"Đẹp, màu tốt",overall,positive,"['đẹp', 'màu', 'tốt']"
"Giá rẻ, shipper thân thiện",chat_luong,positive,"['giá', 'rẻ', 'shipper', 'thân thiện']"
"Giá rẻ, shipper thân thiện",dong_goi,neutral,"['giá', 'rẻ', 'shipper', 'thân thiện']"
"Giá rẻ, shipper thân thiện",van_chuyen,positive,"['giá', 'rẻ', 'shipper', 'thân thiện']"
"Giá rẻ, shipper thân thiện",gia_ca,positive,"['giá', 'rẻ', 'shipper', 'thân thiện']"
"Giá rẻ, shipper thân thiện",overall,positive,"['giá', 'rẻ', 'shipper', 'thân thiện']"
Đẹp nhưng màu không giống,chat_luong,negative,"['đẹp', 'nhưng', 'màu', 'không', 'giống']"
Đẹp nhưng màu không giống,dong_goi,neutral,"['đẹp', 'nhưng', 'màu', 'không', 'giống']"
Đẹp nhưng màu không giống,van_chuyen,positive,"['đẹp', 'nhưng', 'màu', 'không', 'giống']"
Đẹp nhưng màu không giống,gia_ca,neutral,"['đẹp', 'nhưng', 'màu', 'không', 'giống']"
Đẹp nhưng màu không giống,overall,negative,"['đẹp', 'nhưng', 'màu', 'không', 'giống']"
"Giao nhanh, đóng gói cẩn thận",chat_luong,neutral,"['giao', 'nhanh', 'đóng gói', 'cẩn thận']"
"Giao nhanh, đóng gói cẩn thận",dong_goi,positive,"['giao', 'nhanh', 'đóng gói', 'cẩn thận']"
"Giao nhanh, đóng gói cẩn thận",van_chuyen,positive,"['giao', 'nhanh', 'đóng gói', 'cẩn thận']"
"Giao nhanh, đóng gói cẩn thận",gia_ca,neutral,"['giao', 'nhanh', 'đóng gói', 'cẩn thận']"
"Giao nhanh, đóng gói cẩn thận",overall,positive,"['giao', 'nhanh', 'đóng gói', 'cẩn thận']"
Shop không phản hồi,chat_luong,negative,"['shop', 'không', 'phản hồi']"
Shop không phản hồi,dong_goi,neutral,"['shop', 'không', 'phản hồi']"
Shop không phản hồi,van_chuyen,neutral,"['shop', 'không', 'phản hồi']"
Shop không phản hồi,gia_ca,neutral,"['shop', 'không', 'phản hồi']"
Shop không phản hồi,overall,negative,"['shop', 'không', 'phản hồi']"
Đẹp,chat_luong,positive,['đẹp']
Đẹp,dong_goi,neutral,['đẹp']
Đẹp,van_chuyen,neutral,['đẹp']
Đẹp,gia_ca,neutral,['đẹp']
Đẹp,overall,positive,['đẹp']
1 bộ lỗi,chat_luong,negative,"['1', 'bộ', 'lỗi']"
1 bộ lỗi,dong_goi,neutral,"['1', 'bộ', 'lỗi']"
1 bộ lỗi,van_chuyen,neutral,"['1', 'bộ', 'lỗi']"
1 bộ lỗi,gia_ca,neutral,"['1', 'bộ', 'lỗi']"
1 bộ lỗi,overall,neutral,"['1', 'bộ', 'lỗi']"
Đóng gói kém gây đổ hàng,chat_luong,negative,"['đóng gói', 'kém', 'gây', 'đổ', 'hàng']"
Đóng gói kém gây đổ hàng,dong_goi,negative,"['đóng gói', 'kém', 'gây', 'đổ', 'hàng']"
Đóng gói kém gây đổ hàng,van_chuyen,neutral,"['đóng gói', 'kém', 'gây', 'đổ', 'hàng']"
Đóng gói kém gây đổ hàng,gia_ca,neutral,"['đóng gói', 'kém', 'gây', 'đổ', 'hàng']"
Đóng gói kém gây đổ hàng,overall,negative,"['đóng gói', 'kém', 'gây', 'đổ', 'hàng']"
"Màu không giống, giá rẻ",chat_luong,negative,"['màu', 'không', 'giống', 'giá', 'rẻ']"
"Màu không giống, giá rẻ",dong_goi,neutral,"['màu', 'không', 'giống', 'giá', 'rẻ']"
"Màu không giống, giá rẻ",van_chuyen,neutral,"['màu', 'không', 'giống', 'giá', 'rẻ']"
"Màu không giống, giá rẻ",gia_ca,positive,"['màu', 'không', 'giống', 'giá', 'rẻ']"
"Màu không giống, giá rẻ",overall,neutral,"['màu', 'không', 'giống', 'giá', 'rẻ']"
Đẹp nhưng đóng gói kém,chat_luong,positive,"['đẹp', 'nhưng', 'đóng gói', 'kém']"
Đẹp nhưng đóng gói kém,dong_goi,negative,"['đẹp', 'nhưng', 'đóng gói', 'kém']"
Đẹp nhưng đóng gói kém,van_chuyen,neutral,"['đẹp', 'nhưng', 'đóng gói', 'kém']"
Đẹp nhưng đóng gói kém,gia_ca,neutral,"['đẹp', 'nhưng', 'đóng gói', 'kém']"
Đẹp nhưng đóng gói kém,overall,neutral,"['đẹp', 'nhưng', 'đóng gói', 'kém']"
"Đẹp, giá rẻ, giao nhanh",chat_luong,positive,"['đẹp', 'giá', 'rẻ', 'giao', 'nhanh']"
"Đẹp, giá rẻ, giao nhanh",dong_goi,neutral,"['đẹp', 'giá', 'rẻ', 'giao', 'nhanh']"
"Đẹp, giá rẻ, giao nhanh",van_chuyen,positive,"['đẹp', 'giá', 'rẻ', 'giao', 'nhanh']"
"Đẹp, giá rẻ, giao nhanh",gia_ca,positive,"['đẹp', 'giá', 'rẻ', 'giao', 'nhanh']"
"Đẹp, giá rẻ, giao nhanh",overall,positive,"['đẹp', 'giá', 'rẻ', 'giao', 'nhanh']"
"Đẹp, giao nhanh",chat_luong,positive,"['đẹp', 'giao', 'nhanh']"
"Đẹp, giao nhanh",dong_goi,neutral,"['đẹp', 'giao', 'nhanh']"
"Đẹp, giao nhanh",van_chuyen,positive,"['đẹp', 'giao', 'nhanh']"
"Đẹp, giao nhanh",gia_ca,neutral,"['đẹp', 'giao', 'nhanh']"
"Đẹp, giao nhanh",overall,positive,"['đẹp', 'giao', 'nhanh']"
Màu nhạt,chat_luong,negative,"['màu', 'nhạt']"
Màu nhạt,dong_goi,neutral,"['màu', 'nhạt']"
Màu nhạt,van_chuyen,positive,"['màu', 'nhạt']"
Màu nhạt,gia_ca,neutral,"['màu', 'nhạt']"
Màu nhạt,overall,neutral,"['màu', 'nhạt']"
Thiếu phụ kiện,chat_luong,negative,"['thiếu', 'phụ', 'kiện']"
Thiếu phụ kiện,dong_goi,neutral,"['thiếu', 'phụ', 'kiện']"
Thiếu phụ kiện,van_chuyen,positive,"['thiếu', 'phụ', 'kiện']"
Thiếu phụ kiện,gia_ca,neutral,"['thiếu', 'phụ', 'kiện']"
Thiếu phụ kiện,overall,negative,"['thiếu', 'phụ', 'kiện']"
Giao đủ,chat_luong,positive,"['giao', 'đủ']"
Giao đủ,dong_goi,neutral,"['giao', 'đủ']"
Giao đủ,van_chuyen,neutral,"['giao', 'đủ']"
Giao đủ,gia_ca,neutral,"['giao', 'đủ']"
Giao đủ,overall,positive,"['giao', 'đủ']"
1 đơn sai,chat_luong,negative,"['1', 'đơn', 'sai']"
1 đơn sai,dong_goi,neutral,"['1', 'đơn', 'sai']"
1 đơn sai,van_chuyen,neutral,"['1', 'đơn', 'sai']"
1 đơn sai,gia_ca,neutral,"['1', 'đơn', 'sai']"
1 đơn sai,overall,neutral,"['1', 'đơn', 'sai']"
"Đóng gói tốt, giao nhanh",chat_luong,positive,"['đóng gói', 'tốt', 'giao', 'nhanh']"
"Đóng gói tốt, giao nhanh",dong_goi,positive,"['đóng gói', 'tốt', 'giao', 'nhanh']"
"Đóng gói tốt, giao nhanh",van_chuyen,positive,"['đóng gói', 'tốt', 'giao', 'nhanh']"
"Đóng gói tốt, giao nhanh",gia_ca,neutral,"['đóng gói', 'tốt', 'giao', 'nhanh']"
"Đóng gói tốt, giao nhanh",overall,positive,"['đóng gói', 'tốt', 'giao', 'nhanh']"
Đóng gói kém,chat_luong,neutral,"['đóng gói', 'kém']"
Đóng gói kém,dong_goi,negative,"['đóng gói', 'kém']"
Đóng gói kém,van_chuyen,neutral,"['đóng gói', 'kém']"
Đóng gói kém,gia_ca,neutral,"['đóng gói', 'kém']"
Đóng gói kém,overall,negative,"['đóng gói', 'kém']"
"Đẹp, giao nhanh",chat_luong,positive,"['đẹp', 'giao', 'nhanh']"
"Đẹp, giao nhanh",dong_goi,neutral,"['đẹp', 'giao', 'nhanh']"
"Đẹp, giao nhanh",van_chuyen,positive,"['đẹp', 'giao', 'nhanh']"
"Đẹp, giao nhanh",gia_ca,neutral,"['đẹp', 'giao', 'nhanh']"
"Đẹp, giao nhanh",overall,positive,"['đẹp', 'giao', 'nhanh']"
Màu khô,chat_luong,negative,"['màu', 'khô']"
Màu khô,dong_goi,neutral,"['màu', 'khô']"
Màu khô,van_chuyen,neutral,"['màu', 'khô']"
Màu khô,gia_ca,neutral,"['màu', 'khô']"
Màu khô,overall,negative,"['màu', 'khô']"
"Đóng gói tốt, giao nhanh",chat_luong,positive,"['đóng gói', 'tốt', 'giao', 'nhanh']"
"Đóng gói tốt, giao nhanh",dong_goi,positive,"['đóng gói', 'tốt', 'giao', 'nhanh']"
"Đóng gói tốt, giao nhanh",van_chuyen,positive,"['đóng gói', 'tốt', 'giao', 'nhanh']"
"Đóng gói tốt, giao nhanh",gia_ca,neutral,"['đóng gói', 'tốt', 'giao', 'nhanh']"
"Đóng gói tốt, giao nhanh",overall,positive,"['đóng gói', 'tốt', 'giao', 'nhanh']"
"Đẹp, đáng mua",chat_luong,positive,"['đẹp', 'đáng', 'mua']"
"Đẹp, đáng mua",dong_goi,neutral,"['đẹp', 'đáng', 'mua']"
"Đẹp, đáng mua",van_chuyen,neutral,"['đẹp', 'đáng', 'mua']"
"Đẹp, đáng mua",gia_ca,neutral,"['đẹp', 'đáng', 'mua']"
"Đẹp, đáng mua",overall,positive,"['đẹp', 'đáng', 'mua']"
Đẹp,chat_luong,positive,['đẹp']
Đẹp,dong_goi,neutral,['đẹp']
Đẹp,van_chuyen,neutral,['đẹp']
Đẹp,gia_ca,neutral,['đẹp']
Đẹp,overall,positive,['đẹp']
Bị rách,chat_luong,negative,"['bị', 'rách']"
Bị rách,dong_goi,neutral,"['bị', 'rách']"
Bị rách,van_chuyen,neutral,"['bị', 'rách']"
Bị rách,gia_ca,neutral,"['bị', 'rách']"
Bị rách,overall,negative,"['bị', 'rách']"
"Màu khô, thiếu đồ",chat_luong,negative,"['màu', 'khô', 'thiếu', 'đồ']"
"Màu khô, thiếu đồ",dong_goi,neutral,"['màu', 'khô', 'thiếu', 'đồ']"
"Màu khô, thiếu đồ",van_chuyen,positive,"['màu', 'khô', 'thiếu', 'đồ']"
"Màu khô, thiếu đồ",gia_ca,neutral,"['màu', 'khô', 'thiếu', 'đồ']"
"Màu khô, thiếu đồ",overall,negative,"['màu', 'khô', 'thiếu', 'đồ']"
Ok,chat_luong,neutral,['ok']
Ok,dong_goi,neutral,['ok']
Ok,van_chuyen,neutral,['ok']
Ok,gia_ca,neutral,['ok']
Ok,overall,neutral,['ok']
"Màu khô, nét mờ",chat_luong,negative,"['màu', 'khô', 'nét', 'mờ']"
"Màu khô, nét mờ",dong_goi,neutral,"['màu', 'khô', 'nét', 'mờ']"
"Màu khô, nét mờ",van_chuyen,neutral,"['màu', 'khô', 'nét', 'mờ']"
"Màu khô, nét mờ",gia_ca,neutral,"['màu', 'khô', 'nét', 'mờ']"
"Màu khô, nét mờ",overall,neutral,"['màu', 'khô', 'nét', 'mờ']"
7/10,chat_luong,neutral,"['7', '10']"
7/10,dong_goi,neutral,"['7', '10']"
7/10,van_chuyen,neutral,"['7', '10']"
7/10,gia_ca,neutral,"['7', '10']"
7/10,overall,neutral,"['7', '10']"
