comment,aspect,sentiment,clean_comment,text_input
Móc khoá lỗi,overall,negative,"['móc', 'khóa', 'lỗi']","['móc', 'khóa', 'lỗi'] aspect_overall"
Thiếu quà tặng,chat_luong,negative,"['thiếu', 'quà', 'tặng']","['thiếu', 'quà', 'tặng'] aspect_chat_luong"
Thiếu quà tặng,dong_goi,neutral,"['thiếu', 'quà', 'tặng']","['thiếu', 'quà', 'tặng'] aspect_dong_goi"
Thiếu quà tặng,van_chuyen,neutral,"['thiếu', 'quà', 'tặng']","['thiếu', 'quà', 'tặng'] aspect_van_chuyen"
Thiếu quà tặng,gia_ca,neutral,"['thiếu', 'quà', 'tặng']","['thiếu', 'quà', 'tặng'] aspect_gia_ca"
Thiếu quà tặng,overall,negative,"['thiếu', 'quà', 'tặng']","['thiếu', 'quà', 'tặng'] aspect_overall"
Màu sai,chat_luong,negative,"['màu', 'sai']","['màu', 'sai'] aspect_chat_luong"
Màu sai,dong_goi,neutral,"['màu', 'sai']","['màu', 'sai'] aspect_dong_goi"
Màu sai,van_chuyen,neutral,"['màu', 'sai']","['màu', 'sai'] aspect_van_chuyen"
Màu sai,gia_ca,neutral,"['màu', 'sai']","['màu', 'sai'] aspect_gia_ca"
Màu sai,overall,negative,"['màu', 'sai']","['màu', 'sai'] aspect_overall"
Không nhận được hàng,chat_luong,negative,"['không', 'nhận', 'được', 'hàng']","['không', 'nhận', 'được', 'hàng'] aspect_chat_luong"
Không nhận được hàng,dong_goi,neutral,"['không', 'nhận', 'được', 'hàng']","['không', 'nhận', 'được', 'hàng'] aspect_dong_goi"
Không nhận được hàng,van_chuyen,negative,"['không', 'nhận', 'được', 'hàng']","['không', 'nhận', 'được', 'hàng'] aspect_van_chuyen"
Không nhận được hàng,gia_ca,neutral,"['không', 'nhận', 'được', 'hàng']","['không', 'nhận', 'được', 'hàng'] aspect_gia_ca"
Không nhận được hàng,overall,negative,"['không', 'nhận', 'được', 'hàng']","['không', 'nhận', 'được', 'hàng'] aspect_overall"
Rất tệ,chat_luong,negative,"['rất', 'tệ']","['rất', 'tệ'] aspect_chat_luong"
Rất tệ,dong_goi,neutral,"['rất', 'tệ']","['rất', 'tệ'] aspect_dong_goi"
Rất tệ,van_chuyen,neutral,"['rất', 'tệ']","['rất', 'tệ'] aspect_van_chuyen"
Rất tệ,gia_ca,neutral,"['rất', 'tệ']","['rất', 'tệ'] aspect_gia_ca"
Rất tệ,overall,negative,"['rất', 'tệ']","['rất', 'tệ'] aspect_overall"
Bị lỗi,chat_luong,negative,"['bị', 'lỗi']","['bị', 'lỗi'] aspect_chat_luong"
Bị lỗi,dong_goi,neutral,"['bị', 'lỗi']","['bị', 'lỗi'] aspect_dong_goi"
Bị lỗi,van_chuyen,neutral,"['bị', 'lỗi']","['bị', 'lỗi'] aspect_van_chuyen"
Bị lỗi,gia_ca,neutral,"['bị', 'lỗi']","['bị', 'lỗi'] aspect_gia_ca"
Bị lỗi,overall,negative,"['bị', 'lỗi']","['bị', 'lỗi'] aspect_overall"
Không rõ số,chat_luong,negative,"['không', 'rõ', 'số']","['không', 'rõ', 'số'] aspect_chat_luong"
Không rõ số,dong_goi,neutral,"['không', 'rõ', 'số']","['không', 'rõ', 'số'] aspect_dong_goi"
Không rõ số,van_chuyen,neutral,"['không', 'rõ', 'số']","['không', 'rõ', 'số'] aspect_van_chuyen"
Không rõ số,gia_ca,neutral,"['không', 'rõ', 'số']","['không', 'rõ', 'số'] aspect_gia_ca"
Không rõ số,overall,negative,"['không', 'rõ', 'số']","['không', 'rõ', 'số'] aspect_overall"
Spam,chat_luong,neutral,['spam'],['spam'] aspect_chat_luong
Spam,dong_goi,neutral,['spam'],['spam'] aspect_dong_goi
Spam,van_chuyen,neutral,['spam'],['spam'] aspect_van_chuyen
Spam,gia_ca,neutral,['spam'],['spam'] aspect_gia_ca
Spam,overall,neutral,['spam'],['spam'] aspect_overall
Màu khô,chat_luong,negative,"['màu', 'khô']","['màu', 'khô'] aspect_chat_luong"
Màu khô,dong_goi,neutral,"['màu', 'khô']","['màu', 'khô'] aspect_dong_goi"
Màu khô,van_chuyen,neutral,"['màu', 'khô']","['màu', 'khô'] aspect_van_chuyen"
Màu khô,gia_ca,neutral,"['màu', 'khô']","['màu', 'khô'] aspect_gia_ca"
Màu khô,overall,negative,"['màu', 'khô']","['màu', 'khô'] aspect_overall"
Màu không giống,chat_luong,negative,"['màu', 'không', 'giống']","['màu', 'không', 'giống'] aspect_chat_luong"
Màu không giống,dong_goi,neutral,"['màu', 'không', 'giống']","['màu', 'không', 'giống'] aspect_dong_goi"
Màu không giống,van_chuyen,neutral,"['màu', 'không', 'giống']","['màu', 'không', 'giống'] aspect_van_chuyen"
Màu không giống,gia_ca,neutral,"['màu', 'không', 'giống']","['màu', 'không', 'giống'] aspect_gia_ca"
Màu không giống,overall,negative,"['màu', 'không', 'giống']","['màu', 'không', 'giống'] aspect_overall"
Đẹp nhưng sai màu,chat_luong,negative,"['đẹp', 'nhưng', 'sai', 'màu']","['đẹp', 'nhưng', 'sai', 'màu'] aspect_chat_luong"
Đẹp nhưng sai màu,dong_goi,neutral,"['đẹp', 'nhưng', 'sai', 'màu']","['đẹp', 'nhưng', 'sai', 'màu'] aspect_dong_goi"
Đẹp nhưng sai màu,van_chuyen,positive,"['đẹp', 'nhưng', 'sai', 'màu']","['đẹp', 'nhưng', 'sai', 'màu'] aspect_van_chuyen"
Đẹp nhưng sai màu,gia_ca,neutral,"['đẹp', 'nhưng', 'sai', 'màu']","['đẹp', 'nhưng', 'sai', 'màu'] aspect_gia_ca"
Đẹp nhưng sai màu,overall,positive,"['đẹp', 'nhưng', 'sai', 'màu']","['đẹp', 'nhưng', 'sai', 'màu'] aspect_overall"
Tốt nhưng cọ lỗi + mùi,chat_luong,neutral,"['tốt', 'nhưng', 'cọ', 'lỗi', 'mùi']","['tốt', 'nhưng', 'cọ', 'lỗi', 'mùi'] aspect_chat_luong"
Tốt nhưng cọ lỗi + mùi,dong_goi,neutral,"['tốt', 'nhưng', 'cọ', 'lỗi', 'mùi']","['tốt', 'nhưng', 'cọ', 'lỗi', 'mùi'] aspect_dong_goi"
Tốt nhưng cọ lỗi + mùi,van_chuyen,neutral,"['tốt', 'nhưng', 'cọ', 'lỗi', 'mùi']","['tốt', 'nhưng', 'cọ', 'lỗi', 'mùi'] aspect_van_chuyen"
Tốt nhưng cọ lỗi + mùi,gia_ca,neutral,"['tốt', 'nhưng', 'cọ', 'lỗi', 'mùi']","['tốt', 'nhưng', 'cọ', 'lỗi', 'mùi'] aspect_gia_ca"
Tốt nhưng cọ lỗi + mùi,overall,positive,"['tốt', 'nhưng', 'cọ', 'lỗi', 'mùi']","['tốt', 'nhưng', 'cọ', 'lỗi', 'mùi'] aspect_overall"
"Không đúng mô tả, màu khác, mùi khó chịu",chat_luong,negative,"['không', 'đúng', 'mô tả', 'màu', 'khác', 'mùi', 'khó chịu']","['không', 'đúng', 'mô tả', 'màu', 'khác', 'mùi', 'khó chịu'] aspect_chat_luong"
"Không đúng mô tả, màu khác, mùi khó chịu",dong_goi,neutral,"['không', 'đúng', 'mô tả', 'màu', 'khác', 'mùi', 'khó chịu']","['không', 'đúng', 'mô tả', 'màu', 'khác', 'mùi', 'khó chịu'] aspect_dong_goi"
"Không đúng mô tả, màu khác, mùi khó chịu",van_chuyen,neutral,"['không', 'đúng', 'mô tả', 'màu', 'khác', 'mùi', 'khó chịu']","['không', 'đúng', 'mô tả', 'màu', 'khác', 'mùi', 'khó chịu'] aspect_van_chuyen"
"Không đúng mô tả, màu khác, mùi khó chịu",gia_ca,positive,"['không', 'đúng', 'mô tả', 'màu', 'khác', 'mùi', 'khó chịu']","['không', 'đúng', 'mô tả', 'màu', 'khác', 'mùi', 'khó chịu'] aspect_gia_ca"
"Không đúng mô tả, màu khác, mùi khó chịu",overall,negative,"['không', 'đúng', 'mô tả', 'màu', 'khác', 'mùi', 'khó chịu']","['không', 'đúng', 'mô tả', 'màu', 'khác', 'mùi', 'khó chịu'] aspect_overall"
Màu khác nhiều so với ảnh,chat_luong,negative,"['màu', 'khác', 'nhiều', 'so', 'với', 'ảnh']","['màu', 'khác', 'nhiều', 'so', 'với', 'ảnh'] aspect_chat_luong"
Màu khác nhiều so với ảnh,dong_goi,neutral,"['màu', 'khác', 'nhiều', 'so', 'với', 'ảnh']","['màu', 'khác', 'nhiều', 'so', 'với', 'ảnh'] aspect_dong_goi"
Màu khác nhiều so với ảnh,van_chuyen,neutral,"['màu', 'khác', 'nhiều', 'so', 'với', 'ảnh']","['màu', 'khác', 'nhiều', 'so', 'với', 'ảnh'] aspect_van_chuyen"
Màu khác nhiều so với ảnh,gia_ca,neutral,"['màu', 'khác', 'nhiều', 'so', 'với', 'ảnh']","['màu', 'khác', 'nhiều', 'so', 'với', 'ảnh'] aspect_gia_ca"
Màu khác nhiều so với ảnh,overall,negative,"['màu', 'khác', 'nhiều', 'so', 'với', 'ảnh']","['màu', 'khác', 'nhiều', 'so', 'với', 'ảnh'] aspect_overall"
"Hàng xấu, thất vọng",chat_luong,negative,"['hàng', 'xấu', 'thất vọng']","['hàng', 'xấu', 'thất vọng'] aspect_chat_luong"
"Hàng xấu, thất vọng",dong_goi,neutral,"['hàng', 'xấu', 'thất vọng']","['hàng', 'xấu', 'thất vọng'] aspect_dong_goi"
"Hàng xấu, thất vọng",van_chuyen,positive,"['hàng', 'xấu', 'thất vọng']","['hàng', 'xấu', 'thất vọng'] aspect_van_chuyen"
"Hàng xấu, thất vọng",gia_ca,neutral,"['hàng', 'xấu', 'thất vọng']","['hàng', 'xấu', 'thất vọng'] aspect_gia_ca"
"Hàng xấu, thất vọng",overall,negative,"['hàng', 'xấu', 'thất vọng']","['hàng', 'xấu', 'thất vọng'] aspect_overall"
Nội dung không liên quan,chat_luong,neutral,"['nội dung', 'không', 'liên quan']","['nội dung', 'không', 'liên quan'] aspect_chat_luong"
Nội dung không liên quan,dong_goi,neutral,"['nội dung', 'không', 'liên quan']","['nội dung', 'không', 'liên quan'] aspect_dong_goi"
Nội dung không liên quan,van_chuyen,neutral,"['nội dung', 'không', 'liên quan']","['nội dung', 'không', 'liên quan'] aspect_van_chuyen"
Nội dung không liên quan,gia_ca,neutral,"['nội dung', 'không', 'liên quan']","['nội dung', 'không', 'liên quan'] aspect_gia_ca"
Nội dung không liên quan,overall,neutral,"['nội dung', 'không', 'liên quan']","['nội dung', 'không', 'liên quan'] aspect_overall"
"3 tranh ok, 1 tranh lỗi",chat_luong,positive,"['3', 'tranh ok', '1', 'tranh', 'lỗi']","['3', 'tranh ok', '1', 'tranh', 'lỗi'] aspect_chat_luong"
"3 tranh ok, 1 tranh lỗi",dong_goi,neutral,"['3', 'tranh ok', '1', 'tranh', 'lỗi']","['3', 'tranh ok', '1', 'tranh', 'lỗi'] aspect_dong_goi"
"3 tranh ok, 1 tranh lỗi",van_chuyen,neutral,"['3', 'tranh ok', '1', 'tranh', 'lỗi']","['3', 'tranh ok', '1', 'tranh', 'lỗi'] aspect_van_chuyen"
"3 tranh ok, 1 tranh lỗi",gia_ca,neutral,"['3', 'tranh ok', '1', 'tranh', 'lỗi']","['3', 'tranh ok', '1', 'tranh', 'lỗi'] aspect_gia_ca"
"3 tranh ok, 1 tranh lỗi",overall,positive,"['3', 'tranh ok', '1', 'tranh', 'lỗi']","['3', 'tranh ok', '1', 'tranh', 'lỗi'] aspect_overall"
"Đóng gói sơ sài, giao lâu",chat_luong,neutral,"['đóng gói', 'sơ sài', 'giao', 'lâu']","['đóng gói', 'sơ sài', 'giao', 'lâu'] aspect_chat_luong"
"Đóng gói sơ sài, giao lâu",dong_goi,negative,"['đóng gói', 'sơ sài', 'giao', 'lâu']","['đóng gói', 'sơ sài', 'giao', 'lâu'] aspect_dong_goi"
"Đóng gói sơ sài, giao lâu",van_chuyen,negative,"['đóng gói', 'sơ sài', 'giao', 'lâu']","['đóng gói', 'sơ sài', 'giao', 'lâu'] aspect_van_chuyen"
"Đóng gói sơ sài, giao lâu",gia_ca,neutral,"['đóng gói', 'sơ sài', 'giao', 'lâu']","['đóng gói', 'sơ sài', 'giao', 'lâu'] aspect_gia_ca"
"Đóng gói sơ sài, giao lâu",overall,negative,"['đóng gói', 'sơ sài', 'giao', 'lâu']","['đóng gói', 'sơ sài', 'giao', 'lâu'] aspect_overall"
"Nhựa, tô xấu",chat_luong,negative,"['nhựa', 'tô', 'xấu']","['nhựa', 'tô', 'xấu'] aspect_chat_luong"
"Nhựa, tô xấu",dong_goi,neutral,"['nhựa', 'tô', 'xấu']","['nhựa', 'tô', 'xấu'] aspect_dong_goi"
"Nhựa, tô xấu",van_chuyen,neutral,"['nhựa', 'tô', 'xấu']","['nhựa', 'tô', 'xấu'] aspect_van_chuyen"
"Nhựa, tô xấu",gia_ca,neutral,"['nhựa', 'tô', 'xấu']","['nhựa', 'tô', 'xấu'] aspect_gia_ca"
"Nhựa, tô xấu",overall,negative,"['nhựa', 'tô', 'xấu']","['nhựa', 'tô', 'xấu'] aspect_overall"
"Màu nhạt, không giống",chat_luong,negative,"['màu', 'nhạt', 'không', 'giống']","['màu', 'nhạt', 'không', 'giống'] aspect_chat_luong"
"Màu nhạt, không giống",dong_goi,neutral,"['màu', 'nhạt', 'không', 'giống']","['màu', 'nhạt', 'không', 'giống'] aspect_dong_goi"
"Màu nhạt, không giống",van_chuyen,neutral,"['màu', 'nhạt', 'không', 'giống']","['màu', 'nhạt', 'không', 'giống'] aspect_van_chuyen"
"Màu nhạt, không giống",gia_ca,neutral,"['màu', 'nhạt', 'không', 'giống']","['màu', 'nhạt', 'không', 'giống'] aspect_gia_ca"
"Màu nhạt, không giống",overall,negative,"['màu', 'nhạt', 'không', 'giống']","['màu', 'nhạt', 'không', 'giống'] aspect_overall"
Nội dung lỗi,chat_luong,neutral,"['nội dung', 'lỗi']","['nội dung', 'lỗi'] aspect_chat_luong"
Nội dung lỗi,dong_goi,neutral,"['nội dung', 'lỗi']","['nội dung', 'lỗi'] aspect_dong_goi"
Nội dung lỗi,van_chuyen,neutral,"['nội dung', 'lỗi']","['nội dung', 'lỗi'] aspect_van_chuyen"
Nội dung lỗi,gia_ca,neutral,"['nội dung', 'lỗi']","['nội dung', 'lỗi'] aspect_gia_ca"
Nội dung lỗi,overall,negative,"['nội dung', 'lỗi']","['nội dung', 'lỗi'] aspect_overall"
Màu không giống,chat_luong,negative,"['màu', 'không', 'giống']","['màu', 'không', 'giống'] aspect_chat_luong"
Màu không giống,dong_goi,neutral,"['màu', 'không', 'giống']","['màu', 'không', 'giống'] aspect_dong_goi"
Màu không giống,van_chuyen,neutral,"['màu', 'không', 'giống']","['màu', 'không', 'giống'] aspect_van_chuyen"
Màu không giống,gia_ca,neutral,"['màu', 'không', 'giống']","['màu', 'không', 'giống'] aspect_gia_ca"
Màu không giống,overall,negative,"['màu', 'không', 'giống']","['màu', 'không', 'giống'] aspect_overall"
Đẹp nhưng viền khó tô,chat_luong,neutral,"['đẹp', 'nhưng', 'viền', 'khó', 'tô']","['đẹp', 'nhưng', 'viền', 'khó', 'tô'] aspect_chat_luong"
Đẹp nhưng viền khó tô,dong_goi,neutral,"['đẹp', 'nhưng', 'viền', 'khó', 'tô']","['đẹp', 'nhưng', 'viền', 'khó', 'tô'] aspect_dong_goi"
Đẹp nhưng viền khó tô,van_chuyen,neutral,"['đẹp', 'nhưng', 'viền', 'khó', 'tô']","['đẹp', 'nhưng', 'viền', 'khó', 'tô'] aspect_van_chuyen"
Đẹp nhưng viền khó tô,gia_ca,neutral,"['đẹp', 'nhưng', 'viền', 'khó', 'tô']","['đẹp', 'nhưng', 'viền', 'khó', 'tô'] aspect_gia_ca"
Đẹp nhưng viền khó tô,overall,neutral,"['đẹp', 'nhưng', 'viền', 'khó', 'tô']","['đẹp', 'nhưng', 'viền', 'khó', 'tô'] aspect_overall"
"Đóng gói tốt, màu lệch",chat_luong,neutral,"['đóng gói', 'tốt', 'màu', 'lệch']","['đóng gói', 'tốt', 'màu', 'lệch'] aspect_chat_luong"
"Đóng gói tốt, màu lệch",dong_goi,positive,"['đóng gói', 'tốt', 'màu', 'lệch']","['đóng gói', 'tốt', 'màu', 'lệch'] aspect_dong_goi"
"Đóng gói tốt, màu lệch",van_chuyen,neutral,"['đóng gói', 'tốt', 'màu', 'lệch']","['đóng gói', 'tốt', 'màu', 'lệch'] aspect_van_chuyen"
"Đóng gói tốt, màu lệch",gia_ca,neutral,"['đóng gói', 'tốt', 'màu', 'lệch']","['đóng gói', 'tốt', 'màu', 'lệch'] aspect_gia_ca"
"Đóng gói tốt, màu lệch",overall,negative,"['đóng gói', 'tốt', 'màu', 'lệch']","['đóng gói', 'tốt', 'màu', 'lệch'] aspect_overall"
Tốt,chat_luong,positive,['tốt'],['tốt'] aspect_chat_luong
Tốt,dong_goi,neutral,['tốt'],['tốt'] aspect_dong_goi
Tốt,van_chuyen,neutral,['tốt'],['tốt'] aspect_van_chuyen
Tốt,gia_ca,neutral,['tốt'],['tốt'] aspect_gia_ca
Tốt,overall,positive,['tốt'],['tốt'] aspect_overall
Giao sai màu,chat_luong,negative,"['giao', 'sai', 'màu']","['giao', 'sai', 'màu'] aspect_chat_luong"
Giao sai màu,dong_goi,neutral,"['giao', 'sai', 'màu']","['giao', 'sai', 'màu'] aspect_dong_goi"
Giao sai màu,van_chuyen,neutral,"['giao', 'sai', 'màu']","['giao', 'sai', 'màu'] aspect_van_chuyen"
Giao sai màu,gia_ca,neutral,"['giao', 'sai', 'màu']","['giao', 'sai', 'màu'] aspect_gia_ca"
Giao sai màu,overall,negative,"['giao', 'sai', 'màu']","['giao', 'sai', 'màu'] aspect_overall"
Ok,chat_luong,positive,['ok'],['ok'] aspect_chat_luong
Ok,dong_goi,neutral,['ok'],['ok'] aspect_dong_goi
Ok,van_chuyen,neutral,['ok'],['ok'] aspect_van_chuyen
Ok,gia_ca,neutral,['ok'],['ok'] aspect_gia_ca
Ok,overall,positive,['ok'],['ok'] aspect_overall
Màu không đúng,chat_luong,negative,"['màu', 'không', 'đúng']","['màu', 'không', 'đúng'] aspect_chat_luong"
Màu không đúng,dong_goi,neutral,"['màu', 'không', 'đúng']","['màu', 'không', 'đúng'] aspect_dong_goi"
Màu không đúng,van_chuyen,neutral,"['màu', 'không', 'đúng']","['màu', 'không', 'đúng'] aspect_van_chuyen"
Màu không đúng,gia_ca,neutral,"['màu', 'không', 'đúng']","['màu', 'không', 'đúng'] aspect_gia_ca"
Màu không đúng,overall,negative,"['màu', 'không', 'đúng']","['màu', 'không', 'đúng'] aspect_overall"
Ổn,chat_luong,positive,['ổn'],['ổn'] aspect_chat_luong
Ổn,dong_goi,neutral,['ổn'],['ổn'] aspect_dong_goi
Ổn,van_chuyen,neutral,['ổn'],['ổn'] aspect_van_chuyen
Ổn,gia_ca,neutral,['ổn'],['ổn'] aspect_gia_ca
Ổn,overall,positive,['ổn'],['ổn'] aspect_overall
Đẹp nhưng màu khô,chat_luong,negative,"['đẹp', 'nhưng', 'màu', 'khô']","['đẹp', 'nhưng', 'màu', 'khô'] aspect_chat_luong"
Đẹp nhưng màu khô,dong_goi,neutral,"['đẹp', 'nhưng', 'màu', 'khô']","['đẹp', 'nhưng', 'màu', 'khô'] aspect_dong_goi"
Đẹp nhưng màu khô,van_chuyen,neutral,"['đẹp', 'nhưng', 'màu', 'khô']","['đẹp', 'nhưng', 'màu', 'khô'] aspect_van_chuyen"
Đẹp nhưng màu khô,gia_ca,neutral,"['đẹp', 'nhưng', 'màu', 'khô']","['đẹp', 'nhưng', 'màu', 'khô'] aspect_gia_ca"
Đẹp nhưng màu khô,overall,negative,"['đẹp', 'nhưng', 'màu', 'khô']","['đẹp', 'nhưng', 'màu', 'khô'] aspect_overall"
Tranh bị cong,chat_luong,negative,"['tranh', 'bị', 'cong']","['tranh', 'bị', 'cong'] aspect_chat_luong"
Tranh bị cong,dong_goi,neutral,"['tranh', 'bị', 'cong']","['tranh', 'bị', 'cong'] aspect_dong_goi"
Tranh bị cong,van_chuyen,neutral,"['tranh', 'bị', 'cong']","['tranh', 'bị', 'cong'] aspect_van_chuyen"
Tranh bị cong,gia_ca,neutral,"['tranh', 'bị', 'cong']","['tranh', 'bị', 'cong'] aspect_gia_ca"
Tranh bị cong,overall,negative,"['tranh', 'bị', 'cong']","['tranh', 'bị', 'cong'] aspect_overall"
"Đẹp, giao nhanh",chat_luong,positive,"['đẹp', 'giao', 'nhanh']","['đẹp', 'giao', 'nhanh'] aspect_chat_luong"
"Đẹp, giao nhanh",dong_goi,neutral,"['đẹp', 'giao', 'nhanh']","['đẹp', 'giao', 'nhanh'] aspect_dong_goi"
"Đẹp, giao nhanh",van_chuyen,positive,"['đẹp', 'giao', 'nhanh']","['đẹp', 'giao', 'nhanh'] aspect_van_chuyen"
"Đẹp, giao nhanh",gia_ca,neutral,"['đẹp', 'giao', 'nhanh']","['đẹp', 'giao', 'nhanh'] aspect_gia_ca"
"Đẹp, giao nhanh",overall,positive,"['đẹp', 'giao', 'nhanh']","['đẹp', 'giao', 'nhanh'] aspect_overall"
Đủ đồ,chat_luong,neutral,"['đủ', 'đồ']","['đủ', 'đồ'] aspect_chat_luong"
Đủ đồ,dong_goi,neutral,"['đủ', 'đồ']","['đủ', 'đồ'] aspect_dong_goi"
Đủ đồ,van_chuyen,neutral,"['đủ', 'đồ']","['đủ', 'đồ'] aspect_van_chuyen"
Đủ đồ,gia_ca,neutral,"['đủ', 'đồ']","['đủ', 'đồ'] aspect_gia_ca"
Đủ đồ,overall,positive,"['đủ', 'đồ']","['đủ', 'đồ'] aspect_overall"
Bình thường,chat_luong,neutral,['bình thường'],['bình thường'] aspect_chat_luong
Bình thường,dong_goi,neutral,['bình thường'],['bình thường'] aspect_dong_goi
Bình thường,van_chuyen,neutral,['bình thường'],['bình thường'] aspect_van_chuyen
Bình thường,gia_ca,neutral,['bình thường'],['bình thường'] aspect_gia_ca
Bình thường,overall,positive,['bình thường'],['bình thường'] aspect_overall
"Đẹp, giá rẻ",chat_luong,positive,"['đẹp', 'giá', 'rẻ']","['đẹp', 'giá', 'rẻ'] aspect_chat_luong"
"Đẹp, giá rẻ",dong_goi,neutral,"['đẹp', 'giá', 'rẻ']","['đẹp', 'giá', 'rẻ'] aspect_dong_goi"
"Đẹp, giá rẻ",van_chuyen,neutral,"['đẹp', 'giá', 'rẻ']","['đẹp', 'giá', 'rẻ'] aspect_van_chuyen"
"Đẹp, giá rẻ",gia_ca,positive,"['đẹp', 'giá', 'rẻ']","['đẹp', 'giá', 'rẻ'] aspect_gia_ca"
"Đẹp, giá rẻ",overall,positive,"['đẹp', 'giá', 'rẻ']","['đẹp', 'giá', 'rẻ'] aspect_overall"
Tốt nhưng thiếu quà,chat_luong,neutral,"['tốt', 'nhưng', 'thiếu', 'quà']","['tốt', 'nhưng', 'thiếu', 'quà'] aspect_chat_luong"
Tốt nhưng thiếu quà,dong_goi,neutral,"['tốt', 'nhưng', 'thiếu', 'quà']","['tốt', 'nhưng', 'thiếu', 'quà'] aspect_dong_goi"
Tốt nhưng thiếu quà,van_chuyen,neutral,"['tốt', 'nhưng', 'thiếu', 'quà']","['tốt', 'nhưng', 'thiếu', 'quà'] aspect_van_chuyen"
Tốt nhưng thiếu quà,gia_ca,neutral,"['tốt', 'nhưng', 'thiếu', 'quà']","['tốt', 'nhưng', 'thiếu', 'quà'] aspect_gia_ca"
Tốt nhưng thiếu quà,overall,positive,"['tốt', 'nhưng', 'thiếu', 'quà']","['tốt', 'nhưng', 'thiếu', 'quà'] aspect_overall"
"Tốt, giao nhanh",chat_luong,positive,"['tốt', 'giao', 'nhanh']","['tốt', 'giao', 'nhanh'] aspect_chat_luong"
"Tốt, giao nhanh",dong_goi,neutral,"['tốt', 'giao', 'nhanh']","['tốt', 'giao', 'nhanh'] aspect_dong_goi"
"Tốt, giao nhanh",van_chuyen,positive,"['tốt', 'giao', 'nhanh']","['tốt', 'giao', 'nhanh'] aspect_van_chuyen"
